sample_index,true_label,predicted_intent,is_correct,keyword_hit,matched_emergency_terms,matched_movement_terms,parse_reason,false_action_from_unknown,asr_failed
8054,emergency,movement,0,1,,go,movement_match,0,0
8055,emergency,unknown,0,0,,,no_rule_hit,0,0
8056,movement,unknown,0,0,,,no_rule_hit,0,0
8057,movement,unknown,0,0,,,no_rule_hit,0,0
8058,unknown,unknown,1,0,,,no_rule_hit,0,0
8059,unknown,unknown,1,0,,,no_rule_hit,0,0
8060,emergency,unknown,0,0,,,no_rule_hit,0,0
8061,movement,unknown,0,0,,,no_rule_hit,0,0
8062,movement,unknown,0,0,,,no_rule_hit,0,0
8063,unknown,unknown,1,0,,,no_rule_hit,0,0
8064,unknown,unknown,1,0,,,no_rule_hit,0,0
8065,unknown,unknown,1,0,,,no_rule_hit,0,0
8066,movement,unknown,0,0,,,no_rule_hit,0,0
8067,movement,unknown,0,0,,,no_rule_hit,0,0
8068,movement,unknown,0,0,,,no_rule_hit,0,0
8069,unknown,unknown,1,0,,,no_rule_hit,0,0
8070,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8071,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8072,emergency,unknown,0,0,,,no_rule_hit,0,0
8073,movement,unknown,0,0,,,no_rule_hit,0,0
8074,unknown,unknown,1,0,,,no_rule_hit,0,0
8075,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8076,unknown,unknown,1,0,,,no_rule_hit,0,0
8077,unknown,unknown,1,0,,,no_rule_hit,0,0
8078,movement,unknown,0,0,,,no_rule_hit,0,0
8079,unknown,unknown,1,0,,,no_rule_hit,0,0
8080,movement,unknown,0,0,,,no_rule_hit,0,0
8081,movement,unknown,0,0,,,no_rule_hit,0,0
8082,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8083,emergency,unknown,0,0,,,no_rule_hit,0,0
8084,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8085,unknown,unknown,1,0,,,no_rule_hit,0,0
8086,emergency,unknown,0,0,,,no_rule_hit,0,0
8087,unknown,movement,0,1,,right,movement_match,1,0
8088,emergency,unknown,0,0,,,no_rule_hit,0,0
8089,movement,unknown,0,0,,,no_rule_hit,0,0
8090,unknown,unknown,1,0,,,no_rule_hit,0,0
8091,movement,movement,1,1,,right,movement_match,0,0
8092,emergency,emergency,1,1,no,,emergency_precedence,0,0
8093,emergency,unknown,0,0,,,no_rule_hit,0,0
8094,emergency,emergency,1,1,stop,,emergency_precedence,0,0
8095,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8096,movement,unknown,0,0,,,no_rule_hit,0,0
8097,unknown,unknown,1,0,,,no_rule_hit,0,0
8098,unknown,unknown,1,0,,,no_rule_hit,0,0
8099,movement,movement,1,1,,right,movement_match,0,0
8100,movement,unknown,0,0,,,no_rule_hit,0,0
8101,unknown,unknown,1,0,,,no_rule_hit,0,0
8102,movement,unknown,0,0,,,no_rule_hit,0,0
8103,movement,unknown,0,0,,,no_rule_hit,0,0
8104,movement,unknown,0,0,,,no_rule_hit,0,0
8105,unknown,unknown,1,0,,,no_rule_hit,0,0
8106,unknown,unknown,1,0,,,no_rule_hit,0,0
8107,unknown,unknown,1,0,,,no_rule_hit,0,0
8108,movement,unknown,0,0,,,no_rule_hit,0,0
8109,movement,unknown,0,0,,,no_rule_hit,0,0
8110,emergency,unknown,0,0,,,no_rule_hit,0,0
8111,emergency,unknown,0,0,,,no_rule_hit,0,0
8112,emergency,unknown,0,0,,,no_rule_hit,0,0
8113,movement,unknown,0,0,,,no_rule_hit,0,0
8114,movement,unknown,0,0,,,no_rule_hit,0,0
8115,movement,unknown,0,0,,,no_rule_hit,0,0
8116,emergency,unknown,0,0,,,no_rule_hit,0,0
8117,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8118,movement,unknown,0,0,,,no_rule_hit,0,0
8119,unknown,movement,0,1,,go,movement_match,1,0
8120,movement,unknown,0,0,,,no_rule_hit,0,0
8121,movement,unknown,0,0,,,no_rule_hit,0,0
8122,emergency,unknown,0,0,,,no_rule_hit,0,0
8123,movement,unknown,0,0,,,no_rule_hit,0,0
8124,emergency,emergency,1,1,no,,emergency_precedence,0,0
8125,movement,unknown,0,0,,,no_rule_hit,0,0
8126,emergency,unknown,0,0,,,no_rule_hit,0,0
8127,emergency,unknown,0,0,,,no_rule_hit,0,0
8128,movement,emergency,0,1,no,,emergency_precedence,0,0
8129,unknown,unknown,1,0,,,no_rule_hit,0,0
8130,emergency,unknown,0,0,,,no_rule_hit,0,0
8131,emergency,unknown,0,0,,,no_rule_hit,0,0
8132,emergency,unknown,0,0,,,no_rule_hit,0,0
8133,emergency,unknown,0,0,,,no_rule_hit,0,0
8134,unknown,unknown,1,0,,,no_rule_hit,0,0
8135,movement,movement,1,1,,come on,movement_match,0,0
8136,movement,emergency,0,1,no,,emergency_precedence,0,0
8137,unknown,unknown,1,0,,,no_rule_hit,0,0
8138,movement,movement,1,1,,right,movement_match,0,0
8139,unknown,unknown,1,0,,,no_rule_hit,0,0
8140,unknown,unknown,1,0,,,no_rule_hit,0,0
8141,movement,movement,1,1,,right,movement_match,0,0
8142,movement,emergency,0,1,no,,emergency_precedence,0,0
8143,emergency,unknown,0,0,,,no_rule_hit,0,0
8144,unknown,unknown,1,0,,,no_rule_hit,0,0
8145,emergency,unknown,0,0,,,no_rule_hit,0,0
8146,unknown,unknown,1,0,,,no_rule_hit,0,0
8147,movement,unknown,0,0,,,no_rule_hit,0,0
8148,emergency,unknown,0,0,,,no_rule_hit,0,0
8149,movement,unknown,0,0,,,no_rule_hit,0,0
8150,movement,unknown,0,0,,,no_rule_hit,0,0
8151,movement,unknown,0,0,,,no_rule_hit,0,0
8152,movement,unknown,0,0,,,no_rule_hit,0,0
8153,emergency,emergency,1,1,no,,emergency_precedence,0,0
8154,emergency,unknown,0,0,,,no_rule_hit,0,0
8155,unknown,unknown,1,0,,,no_rule_hit,0,0
8156,movement,unknown,0,0,,,no_rule_hit,0,0
8157,movement,unknown,0,0,,,no_rule_hit,0,0
8158,emergency,unknown,0,0,,,no_rule_hit,0,0
8159,movement,unknown,0,0,,,no_rule_hit,0,0
8160,emergency,unknown,0,0,,,no_rule_hit,0,0
8161,unknown,unknown,1,0,,,no_rule_hit,0,0
8162,movement,unknown,0,0,,,no_rule_hit,0,0
8163,emergency,unknown,0,0,,,no_rule_hit,0,0
8164,emergency,unknown,0,0,,,no_rule_hit,0,0
8165,movement,unknown,0,0,,,no_rule_hit,0,0
8166,unknown,unknown,1,0,,,no_rule_hit,0,0
8167,movement,unknown,0,0,,,no_rule_hit,0,0
8168,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8169,unknown,unknown,1,0,,,no_rule_hit,0,0
8170,movement,unknown,0,0,,,no_rule_hit,0,0
8171,emergency,unknown,0,0,,,no_rule_hit,0,0
8172,unknown,unknown,1,0,,,no_rule_hit,0,0
8173,movement,unknown,0,0,,,no_rule_hit,0,0
8174,unknown,unknown,1,0,,,no_rule_hit,0,0
8175,emergency,unknown,0,0,,,no_rule_hit,0,0
8176,emergency,unknown,0,0,,,no_rule_hit,0,0
8177,movement,unknown,0,0,,,no_rule_hit,0,0
8178,unknown,unknown,1,0,,,no_rule_hit,0,0
8179,emergency,unknown,0,0,,,no_rule_hit,0,0
8180,movement,movement,1,1,,down,movement_match,0,0
8181,movement,unknown,0,0,,,no_rule_hit,0,0
8182,unknown,unknown,1,0,,,no_rule_hit,0,0
8183,unknown,unknown,1,0,,,no_rule_hit,0,0
8184,unknown,unknown,1,0,,,no_rule_hit,0,0
8185,movement,unknown,0,0,,,no_rule_hit,0,0
8186,movement,unknown,0,0,,,no_rule_hit,0,0
8187,unknown,unknown,1,0,,,no_rule_hit,0,0
8188,unknown,unknown,1,0,,,no_rule_hit,0,0
8189,unknown,unknown,1,0,,,no_rule_hit,0,0
8190,movement,unknown,0,0,,,no_rule_hit,0,0
8191,unknown,unknown,1,0,,,no_rule_hit,0,0
8192,emergency,unknown,0,0,,,no_rule_hit,0,0
8193,movement,unknown,0,0,,,no_rule_hit,0,0
8194,unknown,unknown,1,0,,,no_rule_hit,0,0
8195,unknown,unknown,1,0,,,no_rule_hit,0,0
8196,emergency,unknown,0,0,,,no_rule_hit,0,0
8197,emergency,unknown,0,0,,,no_rule_hit,0,0
8198,unknown,unknown,1,0,,,no_rule_hit,0,0
8199,unknown,unknown,1,0,,,no_rule_hit,0,0
8200,emergency,unknown,0,0,,,no_rule_hit,0,0
8201,movement,unknown,0,0,,,no_rule_hit,0,0
8202,emergency,unknown,0,0,,,no_rule_hit,0,0
8203,emergency,unknown,0,0,,,no_rule_hit,0,0
8204,movement,unknown,0,0,,,no_rule_hit,0,0
8205,emergency,unknown,0,0,,,no_rule_hit,0,0
8206,unknown,unknown,1,0,,,no_rule_hit,0,0
8207,movement,unknown,0,0,,,no_rule_hit,0,0
8208,unknown,unknown,1,0,,,no_rule_hit,0,0
8209,unknown,unknown,1,0,,,no_rule_hit,0,0
8210,unknown,unknown,1,0,,,no_rule_hit,0,0
8211,movement,unknown,0,0,,,no_rule_hit,0,0
8212,movement,unknown,0,0,,,no_rule_hit,0,0
8213,emergency,unknown,0,0,,,no_rule_hit,0,0
8214,emergency,emergency,1,1,no,,emergency_precedence,0,0
8215,unknown,unknown,1,0,,,no_rule_hit,0,0
8216,emergency,unknown,0,0,,,no_rule_hit,0,0
8217,unknown,unknown,1,0,,,no_rule_hit,0,0
8218,emergency,unknown,0,0,,,no_rule_hit,0,0
8219,emergency,unknown,0,0,,,no_rule_hit,0,0
8220,emergency,unknown,0,0,,,no_rule_hit,0,0
8221,unknown,unknown,1,0,,,no_rule_hit,0,0
8222,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8223,emergency,unknown,0,0,,,no_rule_hit,0,0
8224,movement,unknown,0,0,,,no_rule_hit,0,0
8225,emergency,unknown,0,0,,,no_rule_hit,0,0
8226,emergency,unknown,0,0,,,no_rule_hit,0,0
8227,movement,emergency,0,1,no,,emergency_precedence,0,0
8228,emergency,unknown,0,0,,,no_rule_hit,0,0
8229,movement,unknown,0,0,,,no_rule_hit,0,0
8230,movement,unknown,0,0,,,no_rule_hit,0,0
8231,movement,unknown,0,0,,,no_rule_hit,0,0
8232,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8233,unknown,unknown,1,0,,,no_rule_hit,0,0
8234,unknown,unknown,1,0,,,no_rule_hit,0,0
8235,unknown,unknown,1,0,,,no_rule_hit,0,0
8236,movement,unknown,0,0,,,no_rule_hit,0,0
8237,movement,unknown,0,0,,,no_rule_hit,0,0
8238,unknown,unknown,1,0,,,no_rule_hit,0,0
8239,movement,unknown,0,0,,,no_rule_hit,0,0
8240,emergency,unknown,0,0,,,no_rule_hit,0,0
8241,emergency,unknown,0,0,,,no_rule_hit,0,0
8242,unknown,unknown,1,0,,,no_rule_hit,0,0
8243,unknown,unknown,1,0,,,no_rule_hit,0,0
8244,unknown,unknown,1,0,,,no_rule_hit,0,0
8245,emergency,unknown,0,0,,,no_rule_hit,0,0
8246,emergency,unknown,0,0,,,no_rule_hit,0,0
8247,emergency,unknown,0,0,,,no_rule_hit,0,0
8248,unknown,unknown,1,0,,,no_rule_hit,0,0
8249,emergency,unknown,0,0,,,no_rule_hit,0,0
8250,movement,unknown,0,0,,,no_rule_hit,0,0
8251,movement,unknown,0,0,,,no_rule_hit,0,0
8252,movement,unknown,0,0,,,no_rule_hit,0,0
8253,emergency,emergency,1,1,wow,,emergency_precedence,0,0
8254,movement,unknown,0,0,,,no_rule_hit,0,0
8255,movement,movement,1,1,,go,movement_match,0,0
8256,movement,unknown,0,0,,,no_rule_hit,0,0
8257,emergency,unknown,0,0,,,no_rule_hit,0,0
8258,emergency,unknown,0,0,,,no_rule_hit,0,0
8259,movement,unknown,0,0,,,no_rule_hit,0,0
8260,movement,unknown,0,0,,,no_rule_hit,0,0
8261,unknown,unknown,1,0,,,no_rule_hit,0,0
8262,unknown,unknown,1,0,,,no_rule_hit,0,0
8263,movement,unknown,0,0,,,no_rule_hit,0,0
8264,emergency,unknown,0,0,,,no_rule_hit,0,0
8265,emergency,unknown,0,0,,,no_rule_hit,0,0
8266,movement,unknown,0,0,,,no_rule_hit,0,0
8267,emergency,unknown,0,0,,,no_rule_hit,0,0
8268,emergency,unknown,0,0,,,no_rule_hit,0,0
8269,emergency,unknown,0,0,,,no_rule_hit,0,0
8270,unknown,unknown,1,0,,,no_rule_hit,0,0
8271,unknown,unknown,1,0,,,no_rule_hit,0,0
8272,movement,unknown,0,0,,,no_rule_hit,0,0
8273,emergency,unknown,0,0,,,no_rule_hit,0,0
8274,emergency,unknown,0,0,,,no_rule_hit,0,0
8275,movement,unknown,0,0,,,no_rule_hit,0,0
8276,emergency,unknown,0,0,,,no_rule_hit,0,0
8277,emergency,unknown,0,0,,,no_rule_hit,0,0
8278,unknown,unknown,1,0,,,no_rule_hit,0,0
8279,unknown,unknown,1,0,,,no_rule_hit,0,0
8280,unknown,unknown,1,0,,,no_rule_hit,0,0
8281,movement,unknown,0,0,,,no_rule_hit,0,0
8282,movement,unknown,0,0,,,no_rule_hit,0,0
8283,emergency,unknown,0,0,,,no_rule_hit,0,0
8284,movement,movement,1,1,,right,movement_match,0,0
8285,movement,unknown,0,0,,,no_rule_hit,0,0
8286,emergency,unknown,0,0,,,no_rule_hit,0,0
8287,unknown,unknown,1,0,,,no_rule_hit,0,0
8288,unknown,unknown,1,0,,,no_rule_hit,0,0
8289,emergency,unknown,0,0,,,no_rule_hit,0,0
8290,movement,unknown,0,0,,,no_rule_hit,0,0
8291,movement,unknown,0,0,,,no_rule_hit,0,0
8292,movement,unknown,0,0,,,no_rule_hit,0,0
8293,movement,unknown,0,0,,,no_rule_hit,0,0
8294,unknown,unknown,1,0,,,no_rule_hit,0,0
8295,movement,unknown,0,0,,,no_rule_hit,0,0
8296,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8297,emergency,unknown,0,0,,,no_rule_hit,0,0
8298,movement,unknown,0,0,,,no_rule_hit,0,0
8299,emergency,unknown,0,0,,,no_rule_hit,0,0
8300,unknown,unknown,1,0,,,no_rule_hit,0,0
8301,unknown,unknown,1,0,,,no_rule_hit,0,0
8302,movement,unknown,0,0,,,no_rule_hit,0,0
8303,unknown,unknown,1,0,,,no_rule_hit,0,0
8304,movement,movement,1,1,,go,movement_match,0,0
8305,movement,unknown,0,0,,,no_rule_hit,0,0
8306,unknown,unknown,1,0,,,no_rule_hit,0,0
8307,unknown,unknown,1,0,,,no_rule_hit,0,0
8308,emergency,emergency,1,1,no,,emergency_precedence,0,0
8309,emergency,unknown,0,0,,,no_rule_hit,0,0
8310,emergency,emergency,1,1,stop,,emergency_precedence,0,0
8311,movement,unknown,0,0,,,no_rule_hit,0,0
8312,unknown,unknown,1,0,,,no_rule_hit,0,0
8313,movement,unknown,0,0,,,no_rule_hit,0,0
8314,movement,unknown,0,0,,,no_rule_hit,0,0
8315,unknown,unknown,1,0,,,no_rule_hit,0,0
8316,movement,unknown,0,0,,,no_rule_hit,0,0
8317,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8318,movement,unknown,0,0,,,no_rule_hit,0,0
8319,movement,unknown,0,0,,,no_rule_hit,0,0
8320,emergency,unknown,0,0,,,no_rule_hit,0,0
8321,unknown,unknown,1,0,,,no_rule_hit,0,0
8322,unknown,unknown,1,0,,,no_rule_hit,0,0
8323,emergency,unknown,0,0,,,no_rule_hit,0,0
8324,movement,movement,1,1,,go,movement_match,0,0
8325,movement,movement,1,1,,right,movement_match,0,0
8326,emergency,unknown,0,0,,,no_rule_hit,0,0
8327,emergency,unknown,0,0,,,no_rule_hit,0,0
8328,emergency,unknown,0,0,,,no_rule_hit,0,0
8329,movement,unknown,0,0,,,no_rule_hit,0,0
8330,movement,unknown,0,0,,,no_rule_hit,0,0
8331,emergency,unknown,0,0,,,no_rule_hit,0,0
8332,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8333,unknown,unknown,1,0,,,no_rule_hit,0,0
8334,unknown,unknown,1,0,,,no_rule_hit,0,0
8335,unknown,unknown,1,0,,,no_rule_hit,0,0
8336,emergency,unknown,0,0,,,no_rule_hit,0,0
8337,unknown,unknown,1,0,,,no_rule_hit,0,0
8338,emergency,unknown,0,0,,,no_rule_hit,0,0
8339,unknown,unknown,1,0,,,no_rule_hit,0,0
8340,unknown,unknown,1,0,,,no_rule_hit,0,0
8341,unknown,unknown,1,0,,,no_rule_hit,0,0
8342,movement,unknown,0,0,,,no_rule_hit,0,0
8343,movement,unknown,0,0,,,no_rule_hit,0,0
8344,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8345,movement,movement,1,1,,right,movement_match,0,0
8346,emergency,unknown,0,0,,,no_rule_hit,0,0
8347,emergency,unknown,0,0,,,no_rule_hit,0,0
8348,unknown,unknown,1,0,,,no_rule_hit,0,0
8349,emergency,unknown,0,0,,,no_rule_hit,0,0
8350,unknown,unknown,1,0,,,no_rule_hit,0,0
8351,unknown,unknown,1,0,,,no_rule_hit,0,0
8352,unknown,unknown,1,0,,,no_rule_hit,0,0
8353,movement,unknown,0,0,,,no_rule_hit,0,0
8354,emergency,unknown,0,0,,,no_rule_hit,0,0
8355,movement,unknown,0,0,,,no_rule_hit,0,0
8356,unknown,unknown,1,0,,,no_rule_hit,0,0
8357,emergency,unknown,0,0,,,no_rule_hit,0,0
8358,unknown,unknown,1,0,,,no_rule_hit,0,0
8359,emergency,emergency,1,1,wow,,emergency_precedence,0,0
8360,movement,movement,1,1,,go,movement_match,0,0
8361,emergency,unknown,0,0,,,no_rule_hit,0,0
8362,movement,unknown,0,0,,,no_rule_hit,0,0
8363,emergency,emergency,1,1,wow,,emergency_precedence,0,0
8364,movement,unknown,0,0,,,no_rule_hit,0,0
8365,movement,unknown,0,0,,,no_rule_hit,0,0
8366,unknown,unknown,1,0,,,no_rule_hit,0,0
8367,movement,unknown,0,0,,,no_rule_hit,0,0
8368,emergency,unknown,0,0,,,no_rule_hit,0,0
8369,emergency,unknown,0,0,,,no_rule_hit,0,0
8370,unknown,unknown,1,0,,,no_rule_hit,0,0
8371,unknown,unknown,1,0,,,no_rule_hit,0,0
8372,emergency,unknown,0,0,,,no_rule_hit,0,0
8373,emergency,unknown,0,0,,,no_rule_hit,0,0
8374,movement,unknown,0,0,,,no_rule_hit,0,0
8375,movement,unknown,0,0,,,no_rule_hit,0,0
8376,emergency,unknown,0,0,,,no_rule_hit,0,0
8377,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8378,unknown,unknown,1,0,,,no_rule_hit,0,0
8379,movement,unknown,0,0,,,no_rule_hit,0,0
8380,movement,unknown,0,0,,,no_rule_hit,0,0
8381,movement,unknown,0,0,,,no_rule_hit,0,0
8382,emergency,unknown,0,0,,,no_rule_hit,0,0
8383,movement,unknown,0,0,,,no_rule_hit,0,0
8384,unknown,unknown,1,0,,,no_rule_hit,0,0
8385,emergency,emergency,1,1,stop,,emergency_precedence,0,0
8386,unknown,unknown,1,0,,,no_rule_hit,0,0
8387,emergency,unknown,0,0,,,no_rule_hit,0,0
8388,movement,unknown,0,0,,,no_rule_hit,0,0
8389,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8390,movement,unknown,0,0,,,no_rule_hit,0,0
8391,unknown,unknown,1,0,,,no_rule_hit,0,0
8392,emergency,unknown,0,0,,,no_rule_hit,0,0
8393,movement,unknown,0,0,,,no_rule_hit,0,0
8394,movement,unknown,0,0,,,no_rule_hit,0,0
8395,movement,unknown,0,0,,,no_rule_hit,0,0
8396,movement,unknown,0,0,,,no_rule_hit,0,0
8397,emergency,unknown,0,0,,,no_rule_hit,0,0
8398,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8399,unknown,unknown,1,0,,,no_rule_hit,0,0
8400,movement,unknown,0,0,,,no_rule_hit,0,0
8401,movement,unknown,0,0,,,no_rule_hit,0,0
8402,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8403,unknown,unknown,1,0,,,no_rule_hit,0,0
8404,movement,unknown,0,0,,,no_rule_hit,0,0
8405,movement,unknown,0,0,,,no_rule_hit,0,0
8406,unknown,unknown,1,0,,,no_rule_hit,0,0
8407,movement,unknown,0,0,,,no_rule_hit,0,0
8408,movement,unknown,0,0,,,no_rule_hit,0,0
8409,unknown,unknown,1,0,,,no_rule_hit,0,0
8410,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8411,emergency,unknown,0,0,,,no_rule_hit,0,0
8412,unknown,unknown,1,0,,,no_rule_hit,0,0
8413,unknown,unknown,1,0,,,no_rule_hit,0,0
8414,emergency,unknown,0,0,,,no_rule_hit,0,0
8415,unknown,unknown,1,0,,,no_rule_hit,0,0
8416,emergency,unknown,0,0,,,no_rule_hit,0,0
8417,unknown,unknown,1,0,,,no_rule_hit,0,0
8418,movement,movement,1,1,,right,movement_match,0,0
8419,unknown,unknown,1,0,,,no_rule_hit,0,0
8420,movement,unknown,0,0,,,no_rule_hit,0,0
8421,movement,unknown,0,0,,,no_rule_hit,0,0
8422,movement,movement,1,1,,down,movement_match,0,0
8423,unknown,unknown,1,0,,,no_rule_hit,0,0
8424,emergency,movement,0,1,,go,movement_match,0,0
8425,movement,unknown,0,0,,,no_rule_hit,0,0
8426,emergency,unknown,0,0,,,no_rule_hit,0,0
8427,movement,unknown,0,0,,,no_rule_hit,0,0
8428,emergency,unknown,0,0,,,no_rule_hit,0,0
8429,emergency,unknown,0,0,,,no_rule_hit,0,0
8430,unknown,unknown,1,0,,,no_rule_hit,0,0
8431,emergency,unknown,0,0,,,no_rule_hit,0,0
8432,movement,unknown,0,0,,,no_rule_hit,0,0
8433,movement,unknown,0,0,,,no_rule_hit,0,0
8434,movement,unknown,0,0,,,no_rule_hit,0,0
8435,movement,unknown,0,0,,,no_rule_hit,0,0
8436,unknown,emergency,0,1,help,,emergency_precedence,1,0
8437,movement,unknown,0,0,,,no_rule_hit,0,0
8438,movement,unknown,0,0,,,no_rule_hit,0,0
8439,emergency,unknown,0,0,,,no_rule_hit,0,0
8440,emergency,emergency,1,1,stop,,emergency_precedence,0,0
8441,unknown,unknown,1,0,,,no_rule_hit,0,0
8442,emergency,unknown,0,0,,,no_rule_hit,0,0
8443,unknown,unknown,1,0,,,no_rule_hit,0,0
8444,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8445,unknown,unknown,1,0,,,no_rule_hit,0,0
8446,emergency,unknown,0,0,,,no_rule_hit,0,0
8447,unknown,unknown,1,0,,,no_rule_hit,0,0
8448,unknown,unknown,1,0,,,no_rule_hit,0,0
8449,emergency,emergency,1,1,no,,emergency_precedence,0,0
8450,unknown,unknown,1,0,,,no_rule_hit,0,0
8451,emergency,unknown,0,0,,,no_rule_hit,0,0
8452,unknown,unknown,1,0,,,no_rule_hit,0,0
8453,unknown,unknown,1,0,,,no_rule_hit,0,0
8454,emergency,unknown,0,0,,,no_rule_hit,0,0
8455,movement,unknown,0,0,,,no_rule_hit,0,0
8456,movement,unknown,0,0,,,no_rule_hit,0,0
8457,movement,unknown,0,0,,,no_rule_hit,0,0
8458,unknown,unknown,1,0,,,no_rule_hit,0,0
8459,movement,unknown,0,0,,,no_rule_hit,0,0
8460,emergency,unknown,0,0,,,no_rule_hit,0,0
8461,emergency,emergency,1,1,stop,,emergency_precedence,0,0
8462,emergency,unknown,0,0,,,no_rule_hit,0,0
8463,unknown,unknown,1,0,,,no_rule_hit,0,0
8464,movement,unknown,0,0,,,no_rule_hit,0,0
8465,unknown,unknown,1,0,,,no_rule_hit,0,0
8466,unknown,unknown,1,0,,,no_rule_hit,0,0
8467,emergency,unknown,0,0,,,no_rule_hit,0,0
8468,unknown,unknown,1,0,,,no_rule_hit,0,0
8469,emergency,unknown,0,0,,,no_rule_hit,0,0
8470,unknown,unknown,1,0,,,no_rule_hit,0,0
8471,movement,unknown,0,0,,,no_rule_hit,0,0
8472,movement,unknown,0,0,,,no_rule_hit,0,0
8473,unknown,unknown,1,0,,,no_rule_hit,0,0
8474,unknown,unknown,1,0,,,no_rule_hit,0,0
8475,movement,unknown,0,0,,,no_rule_hit,0,0
8476,emergency,unknown,0,0,,,no_rule_hit,0,0
8477,emergency,emergency,1,1,yes,,emergency_precedence,0,0
8478,emergency,unknown,0,0,,,no_rule_hit,0,0
8479,movement,unknown,0,0,,,no_rule_hit,0,0
8480,movement,unknown,0,0,,,no_rule_hit,0,0
8481,emergency,unknown,0,0,,,no_rule_hit,0,0
8482,unknown,unknown,1,0,,,no_rule_hit,0,0
8483,movement,unknown,0,0,,,no_rule_hit,0,0
8484,emergency,unknown,0,0,,,no_rule_hit,0,0
8485,emergency,unknown,0,0,,,no_rule_hit,0,0
8486,unknown,unknown,1,0,,,no_rule_hit,0,0
8487,movement,unknown,0,0,,,no_rule_hit,0,0
8488,movement,movement,1,1,,go,movement_match,0,0
8489,emergency,unknown,0,0,,,no_rule_hit,0,0
8490,emergency,unknown,0,0,,,no_rule_hit,0,0
8491,movement,unknown,0,0,,,no_rule_hit,0,0
8492,emergency,unknown,0,0,,,no_rule_hit,0,0
8493,movement,unknown,0,0,,,no_rule_hit,0,0
8494,emergency,unknown,0,0,,,no_rule_hit,0,0
8495,unknown,unknown,1,0,,,no_rule_hit,0,0
8496,unknown,unknown,1,0,,,no_rule_hit,0,0
8497,emergency,unknown,0,0,,,no_rule_hit,0,0
8498,unknown,unknown,1,0,,,no_rule_hit,0,0
8499,movement,unknown,0,0,,,no_rule_hit,0,0
8500,unknown,unknown,1,0,,,no_rule_hit,0,0
8501,emergency,unknown,0,0,,,no_rule_hit,0,0
8502,unknown,unknown,1,0,,,no_rule_hit,0,0
8503,movement,unknown,0,0,,,no_rule_hit,0,0
8504,emergency,unknown,0,0,,,no_rule_hit,0,0
8505,movement,unknown,0,0,,,no_rule_hit,0,0
8506,movement,unknown,0,0,,,no_rule_hit,0,0
8507,unknown,unknown,1,0,,,no_rule_hit,0,0
8508,unknown,unknown,1,0,,,no_rule_hit,0,0
8509,movement,unknown,0,0,,,no_rule_hit,0,0
8510,movement,unknown,0,0,,,no_rule_hit,0,0
8511,movement,unknown,0,0,,,no_rule_hit,0,0
8512,emergency,unknown,0,0,,,no_rule_hit,0,0
8513,unknown,unknown,1,0,,,no_rule_hit,0,0
8514,unknown,unknown,1,0,,,no_rule_hit,0,0
8515,emergency,unknown,0,0,,,no_rule_hit,0,0
8516,movement,unknown,0,0,,,no_rule_hit,0,0
8517,unknown,unknown,1,0,,,no_rule_hit,0,0
8518,unknown,unknown,1,0,,,no_rule_hit,0,0
8519,movement,unknown,0,0,,,no_rule_hit,0,0
8520,unknown,unknown,1,0,,,no_rule_hit,0,0
8521,emergency,unknown,0,0,,,no_rule_hit,0,0
8522,unknown,unknown,1,0,,,no_rule_hit,0,0
8523,unknown,unknown,1,0,,,no_rule_hit,0,0
8524,unknown,unknown,1,0,,,no_rule_hit,0,0
8525,unknown,unknown,1,0,,,no_rule_hit,0,0
8526,movement,unknown,0,0,,,no_rule_hit,0,0
8527,movement,unknown,0,0,,,no_rule_hit,0,0
8528,emergency,unknown,0,0,,,no_rule_hit,0,0
8529,movement,unknown,0,0,,,no_rule_hit,0,0
8530,movement,unknown,0,0,,,no_rule_hit,0,0
8531,movement,unknown,0,0,,,no_rule_hit,0,0
8532,movement,unknown,0,0,,,no_rule_hit,0,0
8533,unknown,unknown,1,0,,,no_rule_hit,0,0
8534,emergency,unknown,0,0,,,no_rule_hit,0,0
8535,movement,unknown,0,0,,,no_rule_hit,0,0
8536,movement,unknown,0,0,,,no_rule_hit,0,0
8537,emergency,unknown,0,0,,,no_rule_hit,0,0
8538,unknown,emergency,0,1,help,,emergency_precedence,1,0
8539,emergency,unknown,0,0,,,no_rule_hit,0,0
