language,dataset_name,sample_id,canonical_label,raw_utterance_text,normalized_utterance_text,english_gloss,lexical_domain_tag,split,include_flag,exclusion_reason
Polish,nemo,audios/MK0_anger_53.wav,emergency,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,NA,other,train,1,
Polish,nemo,audios/MP0_neutral_8.wav,normal,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,NA,other,train,1,
Polish,nemo,audios/SM0_surprised_83.wav,excluded,Ten źrebak jest wychowany zgodnie z najlepszymi standardami.,ten źrebak jest wychowany zgodnie z najlepszymi standardami,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/TP0_happiness_45.wav,excluded,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_neutral_58.wav,normal,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,NA,other,dev,1,
Polish,nemo,audios/TP0_happiness_51.wav,excluded,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/SM0_sadness_78.wav,excluded,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_anger_47.wav,emergency,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,NA,other,test,1,
Polish,nemo,audios/SM0_anger_26.wav,emergency,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,NA,other,train,1,
Polish,nemo,audios/SM0_happiness_49.wav,excluded,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_sadness_37.wav,excluded,Relaksujące piosnki poprawiają nastrój.,relaksujące piosnki poprawiają nastrój,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_surprised_64.wav,excluded,Ucho wykrywa dźwięki o różnej częstotliwości.,ucho wykrywa dźwięki o różnej częstotliwości,NA,other,dev,0,sensitivity_only_surprise
Polish,nemo,audios/WR0_neutral_15.wav,normal,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,NA,other,train,1,
Polish,nemo,audios/SM0_fear_15.wav,emergency,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,NA,other,train,1,
Polish,nemo,audios/SM0_surprised_68.wav,excluded,Zamek w Malborku jest jednym z najpiękniejszych w Polsce.,zamek w malborku jest jednym z najpiękniejszych w polsce,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/MK0_happiness_80.wav,excluded,Do dzisiejszego obiadu potrzebuje małego garnczka.,do dzisiejszego obiadu potrzebuje małego garnczka,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MP0_surprised_48.wav,excluded,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/SM0_sadness_87.wav,excluded,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/SM0_anger_3.wav,emergency,Chodźmy w tango.,chodźmy w tango,NA,other,train,1,
Polish,nemo,audios/KS0_sadness_23.wav,excluded,Woda w basenie jest bardzo ciepła.,woda w basenie jest bardzo ciepła,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_surprised_70.wav,excluded,Człowiek zaczyna umierać już w momencie narodzin.,człowiek zaczyna umierać już w momencie narodzin,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/TP0_surprised_58.wav,excluded,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/WR0_neutral_29.wav,normal,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,NA,other,dev,1,
Polish,nemo,audios/SM0_surprised_40.wav,excluded,W dzieciństwie uwielbiałem klechdy.,w dzieciństwie uwielbiałem klechdy,NA,other,dev,0,sensitivity_only_surprise
Polish,nemo,audios/TP0_happiness_86.wav,excluded,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_anger_90.wav,emergency,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,NA,other,test,1,
Polish,nemo,audios/SM0_fear_29.wav,emergency,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,NA,other,train,1,
Polish,nemo,audios/MK0_anger_84.wav,emergency,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,NA,other,train,1,
Polish,nemo,audios/SM0_surprised_54.wav,excluded,W grudniu często pada śnieg.,w grudniu często pada śnieg,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/MP0_surprised_74.wav,excluded,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/IC0_anger_76.wav,emergency,Woda jest podstawowym składnikiem życia na Ziemi.,woda jest podstawowym składnikiem życia na ziemi,NA,other,train,1,
Polish,nemo,audios/KD0_anger_28.wav,emergency,Podczas medytacji można wejść w trans.,podczas medytacji można wejść w trans,NA,other,test,1,
Polish,nemo,audios/SM0_neutral_36.wav,normal,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,NA,other,train,1,
Polish,nemo,audios/IC0_fear_1.wav,emergency,Lubię czytać przed snem.,lubię czytać przed snem,NA,other,train,1,
Polish,nemo,audios/EB0_surprised_24.wav,excluded,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_fear_58.wav,emergency,Otrzymałem piękną pocztówkę z widokiem na góry.,otrzymałem piękną pocztówkę z widokiem na góry,NA,other,train,1,
Polish,nemo,audios/MK0_happiness_8.wav,excluded,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/KD0_sadness_16.wav,excluded,"Racja, ten pomysł jest najlepszy.",racja ten pomysł jest najlepszy,NA,other,test,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_surprised_30.wav,excluded,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,NA,other,dev,0,sensitivity_only_surprise
Polish,nemo,audios/SM0_neutral_22.wav,normal,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,NA,other,train,1,
Polish,nemo,audios/IC0_anger_62.wav,emergency,Twoje słowo ma dla mnie wielkie znaczenie.,twoje słowo ma dla mnie wielkie znaczenie,NA,other,train,1,
Polish,nemo,audios/KS0_neutral_86.wav,normal,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,NA,other,train,1,
Polish,nemo,audios/EB0_surprised_18.wav,excluded,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_fear_64.wav,emergency,Ucho wykrywa dźwięki o różnej częstotliwości.,ucho wykrywa dźwięki o różnej częstotliwości,NA,other,train,1,
Polish,nemo,audios/KD0_anger_14.wav,emergency,Ten miesiąc minął bardzo szybko.,ten miesiąc minął bardzo szybko,NA,other,train,1,
Polish,nemo,audios/KS0_fear_70.wav,emergency,Człowiek zaczyna umierać już w momencie narodzin.,człowiek zaczyna umierać już w momencie narodzin,NA,other,train,1,
Polish,nemo,audios/TP0_fear_21.wav,emergency,Egipcjanie uważali ibisy za święte.,egipcjanie uważali ibisy za święte,NA,other,train,1,
Polish,nemo,audios/EB0_anger_24.wav,emergency,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,NA,other,train,1,
Polish,nemo,audios/WR0_sadness_73.wav,excluded,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_happiness_39.wav,excluded,Sziwa oznacza żałobę po zmarłym.,sziwa oznacza żałobę po zmarłym,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_neutral_51.wav,normal,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,NA,other,train,1,
Polish,nemo,audios/MK0_sadness_5.wav,excluded,Przestań go judzić.,przestań go judzić,NA,other,test,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_anger_30.wav,emergency,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,NA,other,train,1,
Polish,nemo,audios/WR0_sadness_67.wav,excluded,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_neutral_45.wav,normal,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,NA,other,dev,1,
Polish,nemo,audios/SM0_fear_2.wav,emergency,Nie waśńmy się ze sobą.,nie waśńmy się ze sobą,NA,other,dev,1,
Polish,nemo,audios/TP0_fear_35.wav,emergency,"Aby upiec ciasto, muszę kupić mączkę.",aby upiec ciasto muszę kupić mączkę,NA,other,train,1,
Polish,nemo,audios/EB0_anger_18.wav,emergency,Kwiecień to czwarty miesiąc w roku.,kwiecień to czwarty miesiąc w roku,NA,other,train,1,
Polish,nemo,audios/IC0_anger_89.wav,emergency,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,NA,other,train,1,
Polish,nemo,audios/EB0_sadness_6.wav,excluded,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_neutral_79.wav,normal,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,NA,other,train,1,
Polish,nemo,audios/EB0_happiness_11.wav,excluded,Nie zachowuj się jak żigolak.,nie zachowuj się jak żigolak,NA,other,test,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_fear_79.wav,emergency,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,NA,other,train,1,
Polish,nemo,audios/MK0_sadness_78.wav,excluded,Moim ulubionym sosem do pizzy jest sos czosnkowy.,moim ulubionym sosem do pizzy jest sos czosnkowy,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_fear_85.wav,emergency,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,NA,other,test,1,
Polish,nemo,audios/KS0_happiness_56.wav,excluded,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_surprised_88.wav,excluded,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/MK0_fear_45.wav,emergency,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,NA,other,train,1,
Polish,nemo,audios/MK0_sadness_50.wav,excluded,W muzeum można zobaczyć szkielet dinozaura.,w muzeum można zobaczyć szkielet dinozaura,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_happiness_36.wav,excluded,Ten pomysł trąci brakiem realizmu.,ten pomysł trąci brakiem realizmu,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_sadness_52.wav,excluded,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_neutral_17.wav,normal,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,NA,other,train,1,
Polish,nemo,audios/WR0_happiness_22.wav,excluded,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_sadness_46.wav,excluded,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_fear_51.wav,emergency,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,NA,other,train,1,
Polish,nemo,audios/MK0_sadness_44.wav,excluded,"Tęsknota to uczucie, które każdy z nas zna.",tęsknota to uczucie które każdy z nas zna,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_happiness_42.wav,excluded,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_neutral_74.wav,normal,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,NA,other,test,1,
Polish,nemo,audios/WR0_surprised_17.wav,excluded,Chcę przeczytać ten artykuł jeszcze raz.,chcę przeczytać ten artykuł jeszcze raz,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_surprised_77.wav,excluded,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_surprised_63.wav,excluded,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/EB0_neutral_60.wav,normal,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,NA,other,train,1,
Polish,nemo,audios/EB0_fear_46.wav,emergency,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,NA,other,train,1,
Polish,nemo,audios/EB0_neutral_48.wav,normal,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,NA,other,train,1,
Polish,nemo,audios/MP0_sadness_22.wav,excluded,Piesek wszedł do rzeki żeby popływać.,piesek wszedł do rzeki żeby popływać,NA,other,test,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_fear_86.wav,emergency,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,NA,other,train,1,
Polish,nemo,audios/MK0_sadness_87.wav,excluded,Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_sadness_85.wav,excluded,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_happiness_81.wav,excluded,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_fear_52.wav,emergency,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,NA,other,test,1,
Polish,nemo,audios/MP0_fear_3.wav,emergency,Chodźmy w tango.,chodźmy w tango,NA,other,train,1,
Polish,nemo,audios/WR0_surprised_26.wav,excluded,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/EB0_neutral_45.wav,normal,Postanowiłem wynająć samochód na wakacje.,postanowiłem wynająć samochód na wakacje,NA,other,dev,1,
Polish,nemo,audios/KS0_surprised_46.wav,excluded,„Żołwica” to dawne określenie na siostrę męża.,żołwica to dawne określenie na siostrę męża,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_surprised_52.wav,excluded,Na złamaną kończynę często zakłada się gips.,na złamaną kończynę często zakłada się gips,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/IC0_sadness_88.wav,excluded,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/WR0_surprised_32.wav,excluded,"Pamiętaj, że nadzieja umiera ostatnia.",pamiętaj że nadzieja umiera ostatnia,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/EB0_neutral_51.wav,normal,Strzelec to znak zodiaku następujący po Skorpionie.,strzelec to znak zodiaku następujący po skorpionie,NA,other,train,1,
Polish,nemo,audios/EB0_neutral_79.wav,normal,Mleko jest źródłem wapnia i innych składników odżywczych.,mleko jest źródłem wapnia i innych składników odżywczych,NA,other,train,1,
Polish,nemo,audios/EB0_fear_77.wav,emergency,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,NA,other,train,1,
Polish,nemo,audios/MP0_sadness_6.wav,excluded,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_fear_7.wav,emergency,Życie jest pełne niespodzianek.,życie jest pełne niespodzianek,NA,other,train,1,
Polish,nemo,audios/EB0_fear_63.wav,emergency,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,NA,other,train,1,
Polish,nemo,audios/EB0_neutral_86.wav,normal,Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,NA,other,train,1,
Polish,nemo,audios/EB0_fear_88.wav,emergency,Jabłko jest bogatym źródłem witamin i składników odżywczych.,jabłko jest bogatym źródłem witamin i składników odżywczych,NA,other,train,1,
Polish,nemo,audios/MK0_fear_48.wav,emergency,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,NA,other,train,1,
Polish,nemo,audios/KS0_surprised_85.wav,excluded,"W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.",w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/MK0_sadness_49.wav,excluded,"Niektórzy powiedzą, że to państwo z kartonu.",niektórzy powiedzą że to państwo z kartonu,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_happiness_67.wav,excluded,Miłość jest jednym z najpiękniejszych uczuć.,miłość jest jednym z najpiękniejszych uczuć,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_neutral_32.wav,normal,"Pamiętaj, że nadzieja umiera ostatnia.",pamiętaj że nadzieja umiera ostatnia,NA,other,train,1,
Polish,nemo,audios/IC0_sadness_63.wav,excluded,Moja wizja na przyszłość jest jasna i wyraźna.,moja wizja na przyszłość jest jasna i wyraźna,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_sadness_61.wav,excluded,Zupa pomidorowa to moje ulubione danie.,zupa pomidorowa to moje ulubione danie,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_fear_74.wav,emergency,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,NA,other,train,1,
Polish,nemo,audios/MK0_sadness_75.wav,excluded,Moja teściowa czasem przyjeżdża do nas w weekend.,moja teściowa czasem przyjeżdża do nas w weekend,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_fear_60.wav,emergency,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,NA,other,train,1,
Polish,nemo,audios/WR0_happiness_13.wav,excluded,Interesuje mnie historia Polski.,interesuje mnie historia polski,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_neutral_26.wav,normal,Ten dżin potrafi spełniać życzenia.,ten dżin potrafi spełniać życzenia,NA,other,train,1,
Polish,nemo,audios/IC0_sadness_77.wav,excluded,Marzec kojarzy się z wiosennymi promieniami słońca.,marzec kojarzy się z wiosennymi promieniami słońca,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_happiness_73.wav,excluded,Zawsze stawiam przed rzeczownikami właściwy rodzajnik.,zawsze stawiam przed rzeczownikami właściwy rodzajnik,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_anger_15.wav,emergency,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,NA,other,train,1,
Polish,nemo,audios/KS0_neutral_60.wav,normal,Podczas wakacji udało mi się zobaczyć delfiny.,podczas wakacji udało mi się zobaczyć delfiny,NA,other,train,1,
Polish,nemo,audios/IC0_anger_84.wav,emergency,Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,NA,other,train,1,
Polish,nemo,audios/WR0_sadness_42.wav,excluded,"Przyjaciel to ktoś, kto zawsze jest po mojej stronie.",przyjaciel to ktoś kto zawsze jest po mojej stronie,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/TP0_fear_10.wav,emergency,Kupiłem nową szafę do sypialni.,kupiłem nową szafę do sypialni,NA,other,train,1,
Polish,nemo,audios/TP0_anger_6.wav,emergency,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,NA,other,train,1,
Polish,nemo,audios/IC0_anger_90.wav,emergency,Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,NA,other,train,1,
Polish,nemo,audios/KS0_neutral_74.wav,normal,"Ta liczba wydaje się być błędna, sprawdź jeszcze raz.",ta liczba wydaje się być błędna sprawdź jeszcze raz,NA,other,train,1,
Polish,nemo,audios/WR0_sadness_56.wav,excluded,Moje dziecko umie już mówić kilka słów.,moje dziecko umie już mówić kilka słów,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_anger_29.wav,emergency,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,NA,other,train,1,
Polish,nemo,audios/EB0_happiness_34.wav,excluded,Pan Janek jest naszym nowym sąsiadem.,pan janek jest naszym nowym sąsiadem,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/MK0_sadness_8.wav,excluded,Moja ciocia jest bardzo pomocna.,moja ciocia jest bardzo pomocna,NA,other,dev,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_fear_82.wav,emergency,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,NA,other,test,1,
Polish,nemo,audios/EB0_happiness_20.wav,excluded,Zima to czas jeżdżenia na sankach.,zima to czas jeżdżenia na sankach,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_neutral_48.wav,normal,Moja dziewczyna świętuje urodziny w sobotę.,moja dziewczyna świętuje urodziny w sobotę,NA,other,train,1,
Polish,nemo,audios/TP0_fear_38.wav,emergency,„Ród smoka” to serial telewizyjny.,„ród smoka” to serial telewizyjny,NA,other,test,1,
Polish,nemo,audios/KS0_neutral_6.wav,normal,"Dziunia, nie jesteś moim szefem.",dziunia nie jesteś moim szefem,NA,other,dev,1,
Polish,nemo,audios/IC0_anger_47.wav,emergency,Król był bardzo sprawiedliwym człowiekiem.,król był bardzo sprawiedliwym człowiekiem,NA,other,train,1,
Polish,nemo,audios/WR0_sadness_81.wav,excluded,W lipcu wyjeżdżam z rodziną na wakacje nad morze.,w lipcu wyjeżdżam z rodziną na wakacje nad morze,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/KS0_fear_69.wav,emergency,Przez most na rzece można szybko dotrzeć do miasta.,przez most na rzece można szybko dotrzeć do miasta,NA,other,train,1,
Polish,nemo,audios/KD0_sadness_27.wav,excluded,W niedzielę szkoła jest zamknięta.,w niedzielę szkoła jest zamknięta,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_surprised_15.wav,excluded,Sporadycznie chodzę na siłownię.,sporadycznie chodzę na siłownię,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KD0_anger_19.wav,emergency,W wolnym czasie lubię czytać książki.,w wolnym czasie lubię czytać książki,NA,other,train,1,
Polish,nemo,audios/SM0_neutral_13.wav,normal,Interesuje mnie historia Polski.,interesuje mnie historia polski,NA,other,dev,1,
Polish,nemo,audios/KD0_sadness_33.wav,excluded,Po operacji nie mam żadnych blizn.,po operacji nie mam żadnych blizn,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/IC0_anger_53.wav,emergency,"Kitel to strój, który noszą lekarze.",kitel to strój który noszą lekarze,NA,other,train,1,
Polish,nemo,audios/KD0_anger_25.wav,emergency,Gorzka czekolada jest idealna na deser.,gorzka czekolada jest idealna na deser,NA,other,train,1,
Polish,nemo,audios/KS0_fear_55.wav,emergency,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,NA,other,test,1,
Polish,nemo,audios/MK0_happiness_5.wav,excluded,Przestań go judzić.,przestań go judzić,NA,other,train,0,non_canonical_emotion_label
Polish,nemo,audios/EB0_surprised_29.wav,excluded,W październiku zaczyna się jesień.,w październiku zaczyna się jesień,NA,other,test,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_fear_41.wav,emergency,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,NA,other,train,1,
Polish,nemo,audios/KD0_anger_31.wav,emergency,Dokarmcie koty wychodząc z domu.,dokarmcie koty wychodząc z domu,NA,other,train,1,
Polish,nemo,audios/TP0_surprised_55.wav,excluded,Chodzę do szkoły prawie codziennie.,chodzę do szkoły prawie codziennie,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/WR0_neutral_24.wav,normal,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,NA,other,train,1,
Polish,nemo,audios/KD0_neutral_82.wav,normal,Czerwiec kojarzy się z zakończeniem roku szkolnego.,czerwiec kojarzy się z zakończeniem roku szkolnego,NA,other,train,1,
Polish,nemo,audios/SM0_fear_24.wav,emergency,"Miasto tętni życiem, nawet w nocy.",miasto tętni życiem nawet w nocy,NA,other,train,1,
Polish,nemo,audios/SM0_fear_30.wav,emergency,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,NA,other,train,1,
Polish,nemo,audios/MK0_anger_89.wav,emergency,Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,NA,other,train,1,
Polish,nemo,audios/SM0_surprised_59.wav,excluded,Kupiłem nowy słownik języka hiszpańskiego.,kupiłem nowy słownik języka hiszpańskiego,NA,other,dev,0,sensitivity_only_surprise
Polish,nemo,audios/WR0_neutral_30.wav,normal,Każdy taniec ma swój własny rytm.,każdy taniec ma swój własny rytm,NA,other,train,1,
Polish,nemo,audios/TP0_surprised_41.wav,excluded,W parku rośnie ogromne drzewo.,w parku rośnie ogromne drzewo,NA,other,train,0,sensitivity_only_surprise
Polish,nemo,audios/KS0_sadness_12.wav,excluded,Mój teść zawsze służy radą.,mój teść zawsze służy radą,NA,other,test,0,non_canonical_emotion_label
